,Treated_1,Treated_2,Treated_3,Untreated_1,Untreated_2,Untreated_3,Untreated_4
ID=FBgn0001986,1401.6380215810839,1770.7184179408646,1643.2950628772835,1645.7981921801136,1898.684007539861,1878.8923117358124,1802.4126351154218
ID=FBgn0001987,598.9158004793392,782.6326952474734,830.6766251907147,436.5199506140803,692.0076738140204,601.6011660605204,762.1463281132347
ID=FBgn0001989,847.7346820981043,894.4373659971125,848.7348126948607,911.9727616883354,1038.9753097096295,1082.6845287394588,887.0563537195011
ID=FBgn0001990,505.1398400702568,462.50821062243847,520.6777397028756,585.1726905529292,528.1618457522051,524.5487999640991,525.9883109513873
ID=FBgn0001994,4259.929294849913,3740.200694992199,3773.408763887169,4509.133111478419,4267.701921515993,3416.976081122069,2395.735256745187
ID=FBgn0001995,433.8701101593542,638.3377782970845,642.5705053558609,430.62103236253864,597.5553729313268,627.2852880926608,641.1397408071641
ID=FBgn0002021,342.59484202784745,327.769248436976,357.40162768622235,287.8672106752313,300.7052844428613,313.14871862263544,328.8646767914982
ID=FBgn0002022,1497.9146742677417,1642.6686240908507,1666.6202217368054,1573.8313895113058,1511.2368141230977,1739.60534225382,1649.2026818327358
ID=FBgn0002031,3483.4643426627117,4580.169118829231,4557.43507135884,2730.0193668134643,3822.426788783294,3938.561328543998,3716.073261786425
ID=FBgn0002044,3113.3618855815334,3443.96609727948,3090.2073366469795,3461.485230004626,3701.95191520843,3335.972311636088,2941.240759197554
ID=FBgn0002069,8813.689932314952,8421.66293432965,8649.871814485921,8577.027137741523,8528.657250111792,9376.680243426043,8639.284817908409
ID=FBgn0002121,4998.883862873482,3034.015637864137,2756.130867820279,5441.162195221996,4444.077136429593,3247.065735370986,4260.602904663742
ID=FBgn0002174,782.7166828811405,1426.7040464035138,1458.1986409597873,865.9611993263106,1537.2593868152683,1347.4285558399833,1150.5384389827193
ID=FBgn0002183,8352.312207102266,9103.002509068903,9517.417239164268,9732.035331393374,9307.406832899715,9453.732609522463,8171.848081459959
ID=FBgn0002283,373.85349549754153,428.10677346870335,466.5031771904376,336.23834033787267,461.65971553887994,458.36279318896794,525.0124513763384
ID=FBgn0002284,2028.0614371137538,2323.052603353611,2238.4628260347613,1659.9555959838135,1852.4216560871132,1975.7016947800341,1947.8157117977164
ID=FBgn0002354,196.304343789679,151.93968076233,205.41188285966044,160.4505764419322,139.75085334684258,210.41223049407364,203.95465118523182
ID=FBgn0002413,3300.913806399698,3411.47585107873,3376.1286387959576,3449.687393501543,3756.888457558568,3377.4620472264683,3431.12226587213
ID=FBgn0002431,8110.995402316227,7210.923465613472,5750.780295591153,8306.856681820916,7425.107408166035,6684.786684288246,7584.380617280487
ID=FBgn0002441,1824.2550164913482,2180.6688773562078,2115.065211423097,1974.9578306161363,2211.9186788345082,2119.927918498977,2047.3533884527099
ID=FBgn0002466,2878.296811489434,2919.3441806850196,2580.8159641341954,2699.344991905448,2707.3113589743502,2486.420582880673,2725.5757931117346
ID=FBgn0002521,932.7582195356722,310.56852986010847,311.503734446518,719.6680266880783,402.8679772343462,324.0150779439256,763.1221876882837
ID=FBgn0002524,7185.739259613282,6579.274855651836,5948.667933657419,6676.395677094812,6509.498368997067,6442.763226677692,6999.8407318261625
ID=FBgn0002525,5672.820431680087,6396.756119641742,6091.628584731908,5697.175247338902,5970.734734370274,5090.395416600758,5705.850935311247
ID=FBgn0002526,103689.95494353051,111716.75596580173,95230.60422759312,106980.42184265831,107764.29251322181,96330.27538323752,95522.99036324212
ID=FBgn0002542,1697.970056473784,1594.8888502662187,1515.382901389583,1567.932471259764,1584.485537256615,1543.0230236232067,1485.2582732245112
ID=FBgn0002543,1486.6615590186518,1557.6206266830056,1445.4074248110173,993.3778335596097,1276.0698609049625,914.7498846831559,472.31603432369474
ID=FBgn0002552,1137.8149862968655,1536.5975262001675,1613.198083703707,1217.5367271181915,1580.6303413022194,1525.2417083701864,1389.6240348697136
ID=FBgn0002566,3883.575107074796,1950.3703675214813,1636.5232425632287,3133.5053752189115,2337.212547352367,1813.6941558080714,3260.3468402385624
ID=FBgn0002576,328.84103450118204,385.1049770265345,358.1540521655618,414.1040612582221,558.0396143987714,360.56555929735623,159.06511073297983
ID=FBgn0002577,636.4261846429721,882.0146248027081,988.685765851992,700.7914882831451,865.491491761825,930.5554982413961,796.3014132399481
ID=FBgn0002579,12906.072844567305,12309.025332701714,13142.598380621572,16548.825262874878,12937.073823963226,15583.34711757752,11721.049355913012
ID=FBgn0002590,30977.32558846686,34693.849369541844,39338.25662882332,31983.934759858694,38297.51661096646,43269.842817377525,42206.9024804424
ID=FBgn0002593,24039.15486433356,27276.51728100596,27883.34635536006,23615.729328221743,28833.01054292512,30214.406018271064,30606.85971183546
ID=FBgn0002622,34817.138580684084,55779.063558351976,60169.880763814384,40732.03052689492,54663.787236364624,63920.86478206584,47019.84190458385
ID=FBgn0002626,28580.41204041072,44864.25202585303,49712.68534995519,34933.393885629506,44392.58141486599,53752.91600988039,45275.98084397137
ID=FBgn0002638,2765.765658998535,3370.3852455895462,3284.3328523165487,3264.4613604031356,3857.123552372855,3752.8453692346748,3279.8640317395416
ID=FBgn0002641,561.4054163157062,561.8901401776732,497.3525808433537,423.54233046068873,476.11670036786364,488.98616945805844,440.1126683470792
ID=FBgn0002643,4793.827096112289,4266.733802539644,4118.019175424622,5271.2733495775965,6213.6120794972,4499.6606098615275,4550.433198453283
ID=FBgn0002645,12263.394929230393,8053.758675879983,7345.1677673113745,9668.327014276725,8564.317812689953,6804.316636822437,7836.152387643117
ID=FBgn0002673,102.52838338059668,103.20431146120528,97.0627578347846,106.18052852774926,131.07666244945236,102.73648812856177,112.22385113062995
ID=FBgn0002707,326.3403422236065,392.74974083847565,374.70739071102895,333.878773037256,334.43824904382325,349.69919997606604,352.2853065926732
ID=FBgn0002709,1046.5397181653589,900.1709388560682,828.4193517526965,917.8716799398769,754.6546080729499,583.8198508075001,702.6188940352484
ID=FBgn0002715,490.13568640480366,400.39450465041676,321.28525267793043,366.9127152458891,277.57410871648733,280.5496406587649,353.26116616772214
ID=FBgn0002716,765.2118369381118,380.3269996440713,314.51343236387567,683.0947335285202,504.06687103723215,396.1281898033968,481.09877049913536
ID=FBgn0002719,8089.739517956836,10114.022523198117,10606.92788524774,9053.659732466087,11258.135985823918,10702.376080623446,6424.083582547278
ID=FBgn0002723,796.4704904078059,722.4301802284369,756.939026215452,934.3886510441935,1054.3960935272123,859.4302372293149,564.0468343782966
ID=FBgn0002733,358.8493418320884,415.68403227429906,434.14892457884275,324.4405038347894,359.497022747395,380.3225762451566,398.1507066199741
ID=FBgn0002736,747.7069909950831,646.9381375855182,714.0508308931053,851.8037955226107,619.7227496691019,704.3376541890822,769.9532047136264
ID=FBgn0002774,1314.1137918659404,1116.1355165434052,1052.6418465958423,1268.2674240814495,1101.6222439685591,1096.514440602919,1106.6247581055163
ID=FBgn0002775,443.8728792696564,465.3749970519164,486.81863813260185,542.7004791418295,476.11670036786364,559.1235796227496,501.59182157516346
ID=FBgn0002778,1100.3046021332327,1043.5102603299645,1061.6709403479153,1445.2349716276983,1653.8790644357368,1637.8567049726482,2055.1602650531017
ID=FBgn0002780,5378.989089064962,3364.6516727305907,3309.9152846140887,6086.503851940649,4616.597155388799,4557.943809857539,5402.358607471021
ID=FBgn0002781,5616.554855434638,6545.829013974594,6738.713636963806,5834.030150774668,6656.959614252701,6366.69871142866,6063.015539779164
ID=FBgn0002783,4218.667872269917,4806.645246757987,4668.041469821734,4866.607557521841,5164.034980912983,4607.336352227039,4113.24810883135
ID=FBgn0002787,3731.032878142689,4173.085445843365,4145.858881160179,3968.7921996372056,4380.466403182066,4081.7997014155508,3932.714087447293
ID=FBgn0002791,557.6543778993429,510.2879844470705,468.7604506284559,449.49757076747187,406.72317318874184,414.8973559038072,506.4711194504082
ID=FBgn0002868,58.76626852302493,29.623459771271886,37.621223966970774,235.956730061665,113.72828065467189,130.39631185548225,265.43380441331607
ID=FBgn0002872,1172.824678182923,884.881411232186,881.0890653064556,950.90562214851,832.722326149462,691.4955931730119,854.8529877428856
ID=FBgn0002873,3597.245841292398,2711.9799622861165,2604.141122993717,2745.3565542674723,2692.8543741453664,2014.2278778282448,2724.5999335366855
ID=FBgn0002878,737.704221884781,1088.4232477251187,969.8751538685066,898.9951415349437,1150.7759923871038,999.7050575586973,1060.7593580782152
ID=FBgn0002887,755.2090678278097,677.5171928332828,714.0508308931053,738.5445650930116,711.2836535859988,716.1918643577624,646.9948982574579
ID=FBgn0002891,1596.692019231975,1468.75024736919,1440.1404534556414,1270.626991382066,1260.64907708738,1094.5387389081388,1048.0731836025789
ID=FBgn0002899,601.4164927569146,548.5118035067762,419.85285947139386,491.96978217857156,456.8407205958854,505.77963386368873,524.0365918012894
ID=FBgn0002901,248.81888161876512,246.5436329351015,210.67885421503635,230.0578118101234,227.45656130934378,189.66736269888327,244.940753337288
ID=FBgn0002905,1051.5411027205098,1053.0662150948908,914.9481668767293,960.3438913509766,938.7402148953425,935.4947524783462,912.428702670774
ID=FBgn0002906,661.4331074187273,557.11216279521,539.4883516863609,860.062281074769,641.8901264068769,677.6656813095517,664.5603706083391
ID=FBgn0002909,893.9974892332515,796.9666273948629,779.5117605956345,991.0182662589931,766.2201959361369,833.7461151971744,828.5047792165637
ID=FBgn0002914,2635.7296605646075,2556.217899617816,2456.6659250431917,2952.998476721738,2506.841169345776,2594.0963252461847,2639.7001505074263
ID=FBgn0002921,18241.299818774696,19544.794280703994,19069.446004378147,16315.228100113827,17278.024468612737,15736.463998922973,15949.448894600138
ID=FBgn0002924,5447.75812669829,6637.566179717887,6670.995433823258,5747.90594430216,5937.965568757911,6002.181748741744,5186.693641385202
ID=FBgn0002926,130.0359984339275,138.561344091433,118.13064325628824,96.74225932528266,144.56984828983715,90.88227795988158,140.52377880704967
ID=FBgn0002931,293.83134261512464,183.47433148658715,142.96065107448894,287.8672106752313,236.130752206734,193.61876608844335,246.8924724873859
ID=FBgn0002932,852.7360666532553,828.5012781191201,780.2641850749739,832.9272571176775,870.3104867048196,847.5760270606346,874.3701792438646
ID=FBgn0002945,125.03461387877644,60.20251501903641,63.95608074385032,207.64192245426523,240.94974714972858,119.52995253419206,74.16532770372066
ID=FBgn0002948,471.38049432298715,557.11216279521,518.4204662648573,437.6997342643886,496.35647912844087,495.90112538978855,479.14705134903744
ID=FBgn0002973,225.06230498179758,199.71945458696206,202.40218494230277,251.29391751567326,269.863716807696,199.54587117278345,173.7030043587142
ID=FBgn0002989,462.62807135147284,538.0002532653572,488.3234870912807,402.3062247551389,488.64608721964953,451.4478372572378,618.6949705810382
ID=FBgn0003008,202.55607448361783,182.51873601009453,179.0770260827809,191.12495134994867,133.00426042665018,181.76455591976315,198.09949373493808
ID=FBgn0003016,5472.765049474045,441.48511013960035,455.2168100003464,2732.378934114081,523.3428508092104,419.8366101407573,339.59913211703673
ID=FBgn0003041,2065.571821277387,2266.6724702405454,2166.982500497517,1447.594538928315,1660.6256573559292,1637.8567049726482,1919.5157841212967
ID=FBgn0003042,340.0941497502719,236.9876781701751,264.10099224813484,296.1256962273896,325.764058146433,209.42437964668363,264.4579448382671
ID=FBgn0003044,1924.2827075943694,2345.9868947894347,2248.244344266174,2213.2741279784177,2360.3437230787413,2028.057789691705,2040.5223714273673
ID=FBgn0003048,5353.982166289207,6652.85570734177,5940.391264384685,4897.281932429858,6683.94598593347,5005.4402437252165,4972.004534874432
ID=FBgn0003053,188.80226695695242,205.4530274459179,222.717645884467,108.5400958283659,159.99063210741977,126.44490846592218,46.84125960234989
ID=FBgn0003062,1846.761246989528,3333.1170220063336,3124.8188626965925,2012.7109074260027,3226.7990138291652,2691.8935591377967,2639.7001505074263
ID=FBgn0003067,1086.5507946065673,1548.064671918079,1460.4559143978056,1377.9873035601238,1980.606921570769,1801.839945639391,714.3292089358358
ID=FBgn0003068,132.536690711503,190.16349982203565,251.3097760993648,148.65273993884895,275.6465107392895,240.04775591577416,194.19605543474228
ID=FBgn0003071,1402.8883677198717,1701.9155436333945,1956.3036462824803,1459.3923754313982,2062.5298356016765,1825.5483659767515,1408.1653667956436
ID=FBgn0003074,2808.277427717319,3640.818765436964,3397.196524217461,1920.6877827019532,2172.4029203019527,2090.2923930772763,2062.9671416534934
ID=FBgn0003076,2306.8886260634254,2357.4540405073467,2613.9226412251296,1505.4039377934228,1424.4949051491953,1544.0108744705967,1387.6723157196157
ID=FBgn0003079,3144.6205390512273,2282.9175933409206,2151.9340109107284,3039.1226831942454,2376.7283058849225,2231.5550642540484,2503.0798100005723
ID=FBgn0003082,1261.5992540368543,1547.1090764415865,1601.9117165136156,1052.367016075026,1462.083065704553,1458.0678507476653,1362.2999667683428
ID=FBgn0003087,217.560228149071,99.3819295552347,70.72790105790506,143.93360533761566,71.32112515631965,51.36824406428089,164.92026818327358
ID=FBgn0003093,2379.4087021131154,1987.6385911046943,2072.1770161007503,3036.7631158936288,2596.474475285475,2428.137382884662,1960.5018862733527
ID=FBgn0003116,275.0761505333082,194.94147720449885,181.33429952079914,184.0462494480987,203.36158659437092,209.42437964668363,214.68910651077033
ID=FBgn0003117,5018.889401094087,6628.965820429454,6388.083829591638,6508.86639875103,8498.779481465226,7345.658901192167,8187.461834660742
ID=FBgn0003118,12363.422620333415,10385.411638522028,9673.169106387526,12860.821572011053,12407.948179222423,9310.494236650911,9237.48673741342
ID=FBgn0003124,3355.92903650636,3008.2145599988353,2966.057297555976,2737.098068715314,2547.3207268669303,2502.226196438913,2696.3000058602656
ID=FBgn0003134,1539.1760968477379,1431.482023785977,1470.237432629218,1829.8444416282123,1521.8386029976857,1536.1080676914767,1361.3241071932937
ID=FBgn0003137,7808.411636729588,8673.940140123706,7980.214027873841,3965.2528486862807,4630.090341229185,3899.0472946483974,4178.63070035963
ID=FBgn0003139,756.4594139665975,932.6611850568181,895.3851304139044,638.2629548168039,717.0664475175922,848.5638779080247,823.625481341319
ID=FBgn0003141,440.12184085329307,406.12807750937264,416.8431615540362,579.2737723013877,350.8228318500048,433.6665220042175,469.38845559854786
ID=FBgn0003159,1137.8149862968655,1034.9099010415307,992.4478882486891,1206.9186742654165,1050.5408975728167,867.333044008435,742.6291366122556
ID=FBgn0003162,132.536690711503,129.96098480299923,116.6257942976094,100.28161027620763,109.87308470027622,102.73648812856177,73.1894681286717
ID=FBgn0003165,22198.645348037968,11097.330268509046,10085.497721065525,17418.32581315211,12761.662408038224,9318.397043430032,6487.51445492546
ID=FBgn0003169,1724.227325388327,1669.4252974326446,1631.256271207853,1928.9462682541116,1900.611605517059,1793.937138860271,1873.6503840939956
ID=FBgn0003175,2245.621665262825,2789.3831958820206,2712.490248018593,3232.607201844811,3970.851833027527,2986.2731116600216,2794.8618229402105
ID=FBgn0003189,3809.8046848863182,5400.070037659917,4890.759115706201,4007.7250600973803,5810.7441022628545,5248.451552183161,5442.368850048028
ID=FBgn0003204,1356.6255605847243,1579.5993226423363,1556.0138232739114,1427.5382168730735,1849.5302591213165,1706.0184134425594,1632.6130690569037
ID=FBgn0003205,2877.046465350646,2723.447108004028,2797.514214183947,2927.0432364149547,2855.736403218583,2799.5693015033085,3255.4675423633175
